Selection	Association Name	Association Type	Significance
ERVW-1	Pyrimidine	Chemical	0.381
ERVW-1	Porphyrins	Chemical	0.381
ERVW-1	1,2-dielaidoylphosphatidylethanolamine	Chemical	0.381
ERVW-1	Iodides	Chemical	0.381
ERVW-1	Eukaryotic Initiation Factor-4A	Chemical	0.382
ERVW-1	Emulsions	Chemical	0.384
ERVW-1	alpha-Macroglobulins	Chemical	0.384
ERVW-1	Naphthalenes	Chemical	0.384
ERVW-1	Fc gamma receptor IIA	Chemical	0.384
ERVW-1	INS1 protein, influenza virus	Chemical	0.384
ERVW-1	Globins	Chemical	0.386
ERVW-1	Receptors, Interleukin-13	Chemical	0.387
ERVW-1	Cyclin-Dependent Kinases	Chemical	0.387
ERVW-1	Aminopeptidase N	Chemical	0.388
ERVW-1	Lipoprotein Lipase	Chemical	0.388
ERVW-1	Caenorhabditis elegans Proteins	Chemical	0.388
ERVW-1	Ligases	Chemical	0.389
ERVW-1	Calcium Channel	Chemical	0.389
ERVW-1	Biphenyl Compounds	Chemical	0.39
ERVW-1	Citrates	Chemical	0.391
ERVW-1	Eye Proteins	Chemical	0.391
ERVW-1	Cord Factors	Chemical	0.391
ERVW-1	Cyclic GMP	Chemical	0.392
ERVW-1	Galectins	Chemical	0.392
ERVW-1	BDNF/NT-3 Growth Factors Receptor	Chemical	0.392
ERVW-1	leucine-rich repeat proteins	Chemical	0.392
ERVW-1	Receptor Tyrosine-Protein Kinase erbB-2	Chemical	0.394
ERVW-1	Proline Oxidase	Chemical	0.394
ERVW-1	Immunoglobulin Joining Region	Chemical	0.394
ERVW-1	Helium	Chemical	0.395
ERVW-1	Chloride Channels	Chemical	0.395
ERVW-1	EBV-encoded nuclear antigen 1	Chemical	0.397
ERVW-1	Ferric Compounds	Chemical	0.398
ERVW-1	Algal Proteins	Chemical	0.398
ERVW-1	Arabinofuranosyluracil	Chemical	0.399
ERVW-1	jasplakinolide	Chemical	0.399
ERVW-1	Nonmuscle Myosin Type IIB	Chemical	0.399
ERVW-1	Deuterium	Chemical	0.4
ERVW-1	Cell Division Control Protein 42 Homolog	Chemical	0.4
ERVW-1	Sphingomyelins	Chemical	0.401
ERVW-1	Endothelin-1	Chemical	0.401
ERVW-1	Retinoids	Chemical	0.401
ERVW-1	Peptidylprolyl Isomerase	Chemical	0.402
ERVW-1	Bucladesine	Chemical	0.402
ERVW-1	Alcohol Dehydrogenase	Chemical	0.403
ERVW-1	connexin 40	Chemical	0.404
ERVW-1	Diterpenes	Chemical	0.405
ERVW-1	Dopamine Antagonists	Chemical	0.405
ERVW-1	Endoglin	Chemical	0.406
ERVW-1	Immunoglobulin J Recombination Signal Sequence-Binding Protein	Chemical	0.407
ERVW-1	Avidin	Chemical	0.408
ERVW-1	Nucleic Acids	Chemical	0.409
ERVW-1	Aryl Hydrocarbon Hydroxylases	Chemical	0.409
ERVW-1	polymeric IgA	Chemical	0.409
ERVW-1	CD45RB	Chemical	0.409
ERVW-1	Ceramides	Chemical	0.41
ERVW-1	Fluoroquinolones	Chemical	0.411
ERVW-1	Fluorocarbons	Chemical	0.411
ERVW-1	HLA Class I Histocompatibility Antigen, A-24 Alpha Chain	Chemical	0.411
ERVW-1	Tjp1 protein, mouse	Chemical	0.412
ERVW-1	Tuberculin	Chemical	0.413
ERVW-1	Acetone	Chemical	0.414
ERVW-1	Kainic Acid	Chemical	0.414
ERVW-1	chymase 2	Chemical	0.415
ERVW-1	Annexin A2	Chemical	0.416
ERVW-1	Melanocyte Protein Pmel 17	Chemical	0.417
ERVW-1	Horseradish Peroxidase	Chemical	0.418
ERVW-1	Prolow-Density Lipoprotein Receptor-Related Protein 1	Chemical	0.42
ERVW-1	pervanadate	Chemical	0.42
ERVW-1	ATM protein, human	Chemical	0.421
ERVW-1	HLA-DQ Antigens	Chemical	0.422
ERVW-1	IgG Fc-binding protein, Streptococcus	Chemical	0.423
ERVW-1	Phosphorus Isotopes	Chemical	0.424
ERVW-1	Myeloma Proteins	Chemical	0.426
ERVW-1	Guanidine Hydrochloride	Chemical	0.426
ERVW-1	N-glycolylneuraminic acid	Chemical	0.428
ERVW-1	Glycerol-3-Phosphate O-Acyltransferase	Chemical	0.428
ERVW-1	Therapeutic Uses	Chemical	0.43
ERVW-1	piperidine	Chemical	0.43
ERVW-1	Cobaltous Chloride	Chemical	0.431
ERVW-1	Receptors, Drug	Chemical	0.431
ERVW-1	Anticarcinogenic Agents	Chemical	0.431
ERVW-1	dimethyl disulfide	Chemical	0.434
ERVW-1	Hepatocyte Growth Factor	Chemical	0.434
ERVW-1	Repressor Proteins	Chemical	0.435
ERVW-1	Intermediate-Conductance Calcium-Activated Potassium Channels	Chemical	0.435
ERVW-1	Phospholipases A1	Chemical	0.435
ERVW-1	S100 Calcium Binding Protein	Chemical	0.437
ERVW-1	Coagulation Factor V	Chemical	0.437
ERVW-1	Respirable Quartz	Chemical	0.438
ERVW-1	Abscisic Acid	Chemical	0.438
ERVW-1	Gamma-Glutamyl Transpeptidase	Chemical	0.44
ERVW-1	matrigel	Chemical	0.44
ERVW-1	Latex	Chemical	0.442
ERVW-1	Serum Protein	Chemical	0.442
ERVW-1	Rh Factor	Chemical	0.443
ERVW-1	Caspase-6	Chemical	0.444
ERVW-1	Caseins	Chemical	0.446
ERVW-1	Purines	Chemical	0.446
ERVW-1	Organic Cation Transport Proteins	Chemical	0.447
ERVW-1	Acetyl Coenzyme A	Chemical	0.447
ERVW-1	Phenothiazines	Chemical	0.447
ERVW-1	glucose-regulated proteins	Chemical	0.447
ERVW-1	Hazardous Substances	Chemical	0.449
ERVW-1	Intracellular Second Messenger	Chemical	0.449
ERVW-1	Fluorine	Chemical	0.45
ERVW-1	Ornithine	Chemical	0.45
ERVW-1	Xanthones	Chemical	0.452
ERVW-1	Acetamides	Chemical	0.452
ERVW-1	Antisense RNA	Chemical	0.454
ERVW-1	Complex Mixtures	Chemical	0.456
ERVW-1	Lipoproteins, LDL	Chemical	0.458
ERVW-1	Amino Acids, Neutral	Chemical	0.461
ERVW-1	Troponin I	Chemical	0.461
ERVW-1	Lamin Type A	Chemical	0.464
ERVW-1	Antimetabolite	Chemical	0.464
ERVW-1	GTP-Binding Protein alpha Subunits, Gq-G11	Chemical	0.467
ERVW-1	Benzazepines	Chemical	0.469
ERVW-1	Cyclosporins	Chemical	0.472
ERVW-1	Transaminases	Chemical	0.473
ERVW-1	Cytochromes f	Chemical	0.473
ERVW-1	axl receptor tyrosine kinase	Chemical	0.473
ERVW-1	Ribosomal Protein	Chemical	0.474
ERVW-1	Receptors, Corticotropin-Releasing Hormone	Chemical	0.474
ERVW-1	3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid	Chemical	0.474
ERVW-1	Mesylates	Chemical	0.474
ERVW-1	Methylene Chloride	Chemical	0.476
ERVW-1	Indium	Chemical	0.476
ERVW-1	Rhodopsin	Chemical	0.478
ERVW-1	Food Additives	Chemical	0.478
ERVW-1	p16 protease, Human immunodeficiency virus 1	Chemical	0.478
ERVW-1	Tea	Chemical	0.479
ERVW-1	Peptide PHI	Chemical	0.48
ERVW-1	Somatropin	Chemical	0.481
ERVW-1	myelin oligodendrocyte glycoprotein (35-55)	Chemical	0.481
ERVW-1	Acetaldehyde	Chemical	0.482
ERVW-1	Hexokinase-2	Chemical	0.482
ERVW-1	oligopeptidase	Chemical	0.482
ERVW-1	Cartilage Oligomeric Matrix Protein	Chemical	0.482
ERVW-1	Tannic Acid	Chemical	0.483
ERVW-1	Protease La	Chemical	0.483
ERVW-1	cyanine dye 3	Chemical	0.483
ERVW-1	beta-Lactams	Chemical	0.484
ERVW-1	Pepstatin	Chemical	0.486
ERVW-1	Polyethylene Terephthalates	Chemical	0.489
ERVW-1	Dipeptides	Chemical	0.49
ERVW-1	Pancreatic Elastase	Chemical	0.49
ERVW-1	Radiosensitizing Agent	Chemical	0.49
ERVW-1	neuromelanin	Chemical	0.49
ERVW-1	Caveolins	Chemical	0.491
ERVW-1	Platelet Factor 4	Chemical	0.494
ERVW-1	Riboadenylate Transferase	Chemical	0.494
ERVW-1	oncogene protein E7, Human papillomavirus type 16	Chemical	0.495
ERVW-1	TNF Receptor-Associated Factor 3	Chemical	0.495
ERVW-1	Monoacylglycerol Lipases	Chemical	0.495
ERVW-1	Imidoesters	Chemical	0.495
ERVW-1	ATPase	Chemical	0.497
ERVW-1	Human Coagulation Factor VIII/Von Willebrand Factor Complex	Chemical	0.497
ERVW-1	Anti-Infective Agents, Local	Chemical	0.497
ERVW-1	Tumor Necrosis Factor Ligand Superfamily Member 13B	Chemical	0.498
ERVW-1	Aspergillin	Chemical	0.498
ERVW-1	Esterase	Chemical	0.499
ERVW-1	RNA Binding Protein	Chemical	0.5
ERVW-1	Cyclin-Dependent Kinase 4	Chemical	0.5
ERVW-1	polyarginine	Chemical	0.5
ERVW-1	Mu-Type Opioid Receptor	Chemical	0.5
ERVW-1	Trityl Compounds	Chemical	0.501
ERVW-1	LIM Domain Kinase 1	Chemical	0.502
ERVW-1	HLA-DP beta-Chains	Chemical	0.502
ERVW-1	Signal Transducer and Activator of Transcription 1-alpha/beta	Chemical	0.503
ERVW-1	T-Lymphocyte Activation Antigen CD86	Chemical	0.503
ERVW-1	CCAAT Enhancer Binding Protein	Chemical	0.504
ERVW-1	Tert-Butylhydroquinone	Chemical	0.504
ERVW-1	Vitamin D3 Receptor	Chemical	0.508
ERVW-1	Lipoxygenase	Chemical	0.509
ERVW-1	Apoptosis Inhibitor	Chemical	0.509
ERVW-1	Peroxisome Proliferator-Activated Receptor Gamma	Chemical	0.51
ERVW-1	Glycosyltransferase	Chemical	0.51
ERVW-1	Purinergic P1 Receptor	Chemical	0.51
ERVW-1	Ectonucleoside Triphosphate Diphosphohydrolase 1	Chemical	0.51
ERVW-1	Ryanodine	Chemical	0.511
ERVW-1	Paraffin	Chemical	0.512
ERVW-1	Serine-Protein Kinase ATM	Chemical	0.513
ERVW-1	Digitonin	Chemical	0.513
ERVW-1	Trypan Blue	Chemical	0.513
ERVW-1	Proto-Oncogene Proteins p21(ras)	Chemical	0.513
ERVW-1	Milk Proteins	Chemical	0.514
ERVW-1	Peptoids	Chemical	0.514
ERVW-1	Butyric Acid	Chemical	0.517
ERVW-1	Lyase	Chemical	0.518
ERVW-1	Gamma-Enolase	Chemical	0.519
ERVW-1	ecdysone receptor	Chemical	0.519
ERVW-1	Xenograft	Chemical	0.521
ERVW-1	Ammonium Sulfate	Chemical	0.521
ERVW-1	Pyrrolidines	Chemical	0.521
ERVW-1	Protein Kinase C-epsilon	Chemical	0.521
ERVW-1	Mitogen-Activated Protein Kinase 7	Chemical	0.521
ERVW-1	Terpene Compound	Chemical	0.522
ERVW-1	Muscarinic Antagonists	Chemical	0.522
ERVW-1	Sodium Butyrate	Chemical	0.523
ERVW-1	Pregnatrienes	Chemical	0.524
ERVW-1	Glucose Transport Proteins, Facilitative	Chemical	0.526
ERVW-1	Integrin AlphaM/Beta2	Chemical	0.526
ERVW-1	Receptors, CCR1	Chemical	0.526
ERVW-1	Benzodioxoles	Chemical	0.527
ERVW-1	Zinc Oxide	Chemical	0.527
ERVW-1	CD33 protein, human	Chemical	0.528
ERVW-1	Leupeptins	Chemical	0.529
ERVW-1	IL2 Receptor Beta	Chemical	0.53
ERVW-1	IgY	Chemical	0.531
ERVW-1	Insulin-Like Growth Factor II	Chemical	0.532
ERVW-1	Serine/Threonine Protein Kinase	Chemical	0.533
ERVW-1	Trypsin Inhibitor, Kunitz Soybean	Chemical	0.536
ERVW-1	Proactivator Polypeptide	Chemical	0.536
ERVW-1	Glucosyltransferases	Chemical	0.538
ERVW-1	Phosphatidylethanolamine Binding Protein	Chemical	0.538
ERVW-1	Virulence Factors, Bordetella	Chemical	0.539
ERVW-1	Ethylmaleimide	Chemical	0.539
ERVW-1	C-C Motif Chemokine 22	Chemical	0.539
ERVW-1	Sulfonium Compounds	Chemical	0.54
ERVW-1	rap GTP-Binding Proteins	Chemical	0.54
ERVW-1	Receptors, CCR6	Chemical	0.542
ERVW-1	2-aminoisobutyric acid	Chemical	0.543
ERVW-1	GTPase-Activating Protein	Chemical	0.544
ERVW-1	Cation Transport Proteins	Chemical	0.546
ERVW-1	Enzyme Inhibitor	Chemical	0.547
ERVW-1	5,5-dimethyl-1-pyrroline-1-oxide	Chemical	0.548
ERVW-1	Alpha-Lactalbumin	Chemical	0.55
ERVW-1	R-SNARE Proteins	Chemical	0.55
ERVW-1	Aldicarb	Chemical	0.55
ERVW-1	3-((3-cholamidopropyl)dimethylammonium)-1-propanesulfonate	Chemical	0.55
ERVW-1	Beta-Lactam Antibiotic	Chemical	0.55
ERVW-1	Haptoglobins	Chemical	0.551
ERVW-1	Pyrroles	Chemical	0.552
ERVW-1	Retinoic Acid Receptor	Chemical	0.552
ERVW-1	ESAT-6 protein, Mycobacterium tuberculosis	Chemical	0.552
ERVW-1	Transcription Factor Sp1	Chemical	0.555
ERVW-1	Nisin	Chemical	0.555
ERVW-1	Desmin	Chemical	0.556
ERVW-1	Lysosome-Associated Membrane Glycoprotein 1	Chemical	0.556
ERVW-1	Nutrient	Chemical	0.556
ERVW-1	Topoisomerase	Chemical	0.556
ERVW-1	Vascular Endothelial Growth Factors	Chemical	0.562
ERVW-1	Ecdysteroids	Chemical	0.563
ERVW-1	Cytokeratin	Chemical	0.564
ERVW-1	Macrolide Antibiotic	Chemical	0.564
ERVW-1	Tosyllysine Chloromethyl Ketone	Chemical	0.565
ERVW-1	Distamycin Antineoplastic Antibiotic	Chemical	0.565
ERVW-1	Amino Acids, Aromatic	Chemical	0.566
ERVW-1	Carbamates	Chemical	0.566
ERVW-1	Thromboxane B2	Chemical	0.566
ERVW-1	Coenzymes	Chemical	0.57
ERVW-1	honokiol	Chemical	0.574
ERVW-1	Methyl Chloride	Chemical	0.575
ERVW-1	Sulfhydryl Reagents	Chemical	0.576
ERVW-1	alpha-1-microglobulin	Chemical	0.577
ERVW-1	Interleukin-8	Chemical	0.578
ERVW-1	Monoterpenes	Chemical	0.578
ERVW-1	Antibodies, Phospho-Specific	Chemical	0.578
ERVW-1	Vanadates	Chemical	0.579
ERVW-1	Calcium Ionophores	Chemical	0.579
ERVW-1	Endocrine Disruptors	Chemical	0.582
ERVW-1	fisetin	Chemical	0.583
ERVW-1	anti-IgM	Chemical	0.583
ERVW-1	Glycogen Synthase Kinase 3	Chemical	0.583
ERVW-1	Lipoproteins, VLDL	Chemical	0.587
ERVW-1	RNA, Transfer, Lys	Chemical	0.587
ERVW-1	Interleukin-15	Chemical	0.588
ERVW-1	PTEN Phosphohydrolase	Chemical	0.59
ERVW-1	Macrolide	Chemical	0.59
ERVW-1	Proto-Oncogene Tyrosine-Protein Kinase Src	Chemical	0.592
ERVW-1	H-2Kb protein, mouse	Chemical	0.593
ERVW-1	Endotoxin	Chemical	0.594
ERVW-1	NR2B NMDA receptor	Chemical	0.594
ERVW-1	Fructose-Bisphosphate Aldolase	Chemical	0.594
ERVW-1	Tumor Necrosis Factor Receptor Superfamily Member 5	Chemical	0.597
ERVW-1	Salicylic Acid	Chemical	0.597
ERVW-1	Receptors, Metabotropic Glutamate	Chemical	0.597
ERVW-1	Mitogen-Activated Protein Kinase 9	Chemical	0.597
ERVW-1	Plasma Serine Protease Inhibitor	Chemical	0.598
ERVW-1	Actin-Related Protein 2-3 Complex	Chemical	0.6
ERVW-1	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	Chemical	0.601
ERVW-1	Phosphotransferases (Alcohol Group Acceptor)	Chemical	0.601
ERVW-1	Antigens, Heterophile	Chemical	0.603
ERVW-1	Excitatory Amino Acid Transporter 1	Chemical	0.604
ERVW-1	Quaternary Ammonium Compounds	Chemical	0.607
ERVW-1	Fungal Proteins	Chemical	0.607
ERVW-1	RNA, Neoplasm	Chemical	0.607
ERVW-1	Amygdalin	Chemical	0.607
ERVW-1	Phosphoglycerate Mutase	Chemical	0.608
ERVW-1	Dihydrofolate Reductase	Chemical	0.609
ERVW-1	Cyclin-Dependent Kinase Inhibitor 1C	Chemical	0.61
ERVW-1	Muramic Acids	Chemical	0.61
ERVW-1	Neuregulins	Chemical	0.611
ERVW-1	Leukotrienes	Chemical	0.612
ERVW-1	Ceruloplasmin	Chemical	0.613
ERVW-1	Carboxymethylcellulose	Chemical	0.614
ERVW-1	phosphatidylinositol 3-phosphate	Chemical	0.614
ERVW-1	Caveolin 3	Chemical	0.614
ERVW-1	Cyclic AMP-Dependent Transcription Factor ATF-6 Alpha	Chemical	0.614
ERVW-1	Calbindin 1	Chemical	0.614
ERVW-1	connexin 26	Chemical	0.615
ERVW-1	Salt	Chemical	0.621
ERVW-1	beta-Lactamases	Chemical	0.621
ERVW-1	glucose-1-phosphate	Chemical	0.621
ERVW-1	Bacterial Toxin	Chemical	0.621
ERVW-1	Anthrax Vaccines	Chemical	0.622
ERVW-1	Properdin	Chemical	0.623
ERVW-1	Vitamin D-Binding Protein	Chemical	0.623
ERVW-1	Polyvinyl Chloride	Chemical	0.625
ERVW-1	Polyubiquitin	Chemical	0.628
ERVW-1	Neoplasm Proteins	Chemical	0.629
ERVW-1	Succinate Dehydrogenase	Chemical	0.63
ERVW-1	Tumor Necrosis Factor Ligand Superfamily Member 6	Chemical	0.631
ERVW-1	Duffy Blood-Group System	Chemical	0.632
ERVW-1	Proton-Translocating ATPases	Chemical	0.632
ERVW-1	Transforming Growth Factor Beta-1	Chemical	0.633
ERVW-1	ADP-Ribosylation Factor 1	Chemical	0.634
ERVW-1	Hedgehog Proteins	Chemical	0.634
ERVW-1	hemozoin	Chemical	0.637
ERVW-1	Dopamine Agents	Chemical	0.638
ERVW-1	Carbazoles	Chemical	0.64
ERVW-1	Nerve Growth Factors	Chemical	0.641
ERVW-1	7-ketocholesterol	Chemical	0.642
ERVW-1	Intracellular Signaling Peptides and Proteins	Chemical	0.643
ERVW-1	Dye	Chemical	0.645
ERVW-1	Leukotriene B4	Chemical	0.646
ERVW-1	CNS Stimulant	Chemical	0.647
ERVW-1	Fura-2	Chemical	0.649
ERVW-1	Agglutinins	Chemical	0.649
ERVW-1	Galectin-3	Chemical	0.65
ERVW-1	C-C Motif Chemokine 21	Chemical	0.65
ERVW-1	Beta Endorphin	Chemical	0.651
ERVW-1	Carboxylic Ester Hydrolases	Chemical	0.651
ERVW-1	Metalloendopeptidases	Chemical	0.653
ERVW-1	Diglycerides	Chemical	0.656
ERVW-1	Antigen KI-67	Chemical	0.657
ERVW-1	Antigens, Ly	Chemical	0.658
ERVW-1	Phosphocreatine	Chemical	0.658
ERVW-1	bis(3',5')-cyclic diguanylic acid	Chemical	0.66
ERVW-1	Isotonic Solutions	Chemical	0.66
ERVW-1	Monosaccharide	Chemical	0.662
ERVW-1	Alpha-Synuclein	Chemical	0.662
ERVW-1	Autoimmune Regulator	Chemical	0.662
ERVW-1	ERBB4 protein, human	Chemical	0.662
ERVW-1	Carcinoembryonic Antigen	Chemical	0.663
ERVW-1	Quinones	Chemical	0.663
ERVW-1	Adipic Acid	Chemical	0.663
ERVW-1	Regulatory Sequences, Ribonucleic Acid	Chemical	0.663
ERVW-1	Platelet-Derived Growth Factor	Chemical	0.664
ERVW-1	Anti-DNA Antibody	Chemical	0.665
ERVW-1	Butylated Hydroxyanisole	Chemical	0.668
ERVW-1	Receptor, IGF Type 2	Chemical	0.668
ERVW-1	Fish Proteins	Chemical	0.671
ERVW-1	Indoles	Chemical	0.672
ERVW-1	Canavanine	Chemical	0.672
ERVW-1	Calpain	Chemical	0.672
ERVW-1	Aminoisobutyric Acids	Chemical	0.674
ERVW-1	Pregnancy-Specific beta 1-Glycoproteins	Chemical	0.675
ERVW-1	Chrna7 protein, human	Chemical	0.675
ERVW-1	Chitinase	Chemical	0.678
ERVW-1	Tartrates	Chemical	0.679
ERVW-1	Naphthalimides	Chemical	0.68
ERVW-1	heat stable toxin (E coli)	Chemical	0.68
ERVW-1	amidase	Chemical	0.683
ERVW-1	Protein Aggregates	Chemical	0.686
ERVW-1	T-Cell Surface Glycoprotein CD5	Chemical	0.692
ERVW-1	B-Cell-Specific Activator Protein	Chemical	0.692
ERVW-1	Quantum Dots	Chemical	0.695
ERVW-1	Myosins	Chemical	0.698
ERVW-1	Receptors, Purinergic P2Y2	Chemical	0.698
ERVW-1	Melanocortins	Chemical	0.7
ERVW-1	Hydroxylamine	Chemical	0.701
ERVW-1	NADH, NADPH Oxidoreductases	Chemical	0.701
ERVW-1	Eukaryotic Translation Initiation Factor 4E	Chemical	0.702
ERVW-1	Charybdotoxin	Chemical	0.703
ERVW-1	Glutathione Peroxidase	Chemical	0.704
ERVW-1	Mitogen-Activated Protein Kinase 1	Chemical	0.704
ERVW-1	Lamins	Chemical	0.707
ERVW-1	Oligoribonucleotides	Chemical	0.708
ERVW-1	Buffers	Chemical	0.71
ERVW-1	Hemolysin Proteins	Chemical	0.71
ERVW-1	Andrographolide	Chemical	0.712
ERVW-1	Singlet Oxygen	Chemical	0.712
ERVW-1	Magnetite Nanoparticles	Chemical	0.713
ERVW-1	Metal Chelator	Chemical	0.719
ERVW-1	Bacterial Toxins	Chemical	0.72
ERVW-1	Myelin Proteins	Chemical	0.72
ERVW-1	Collagen IV	Chemical	0.72
ERVW-1	Alpha-2-Macroglobulin	Chemical	0.722
ERVW-1	Protozoan Vaccines	Chemical	0.724
ERVW-1	Polyglycolic Acid	Chemical	0.725
ERVW-1	hexon capsid protein, Adenovirus	Chemical	0.727
ERVW-1	Synaptophysin	Chemical	0.727
ERVW-1	Positive Transcriptional Elongation Factor B	Chemical	0.727
ERVW-1	Interleukin 12 Receptor	Chemical	0.729
ERVW-1	Eukaryotic Initiation Factor-4G	Chemical	0.729
ERVW-1	P-Glycoproteins	Chemical	0.73
ERVW-1	Complement C3	Chemical	0.732
ERVW-1	Irritants	Chemical	0.734
ERVW-1	Myeloid Cell Surface Antigen CD33	Chemical	0.735
ERVW-1	Phosphorylcholine	Chemical	0.737
ERVW-1	Pyridines	Chemical	0.738
ERVW-1	Cystine	Chemical	0.74
ERVW-1	picolinic acid	Chemical	0.74
ERVW-1	Keratin-7	Chemical	0.742
ERVW-1	Transcription Factors, General	Chemical	0.742
ERVW-1	Apoptosis Regulatory Proteins	Chemical	0.744
ERVW-1	Cyclin-Dependent Kinase Inhibitor 1	Chemical	0.745
ERVW-1	Dinitrophenols	Chemical	0.748
ERVW-1	beta-Adrenergic Receptor Kinases	Chemical	0.748
ERVW-1	Beclin-1	Chemical	0.75
ERVW-1	Aminopeptidases	Chemical	0.75
ERVW-1	2',7'-dichlorofluorescein	Chemical	0.753
ERVW-1	Gallic Acid	Chemical	0.754
ERVW-1	Dimethylbenzanthracene	Chemical	0.755
ERVW-1	DNAJ Protein	Chemical	0.757
ERVW-1	Pyruvate Kinase	Chemical	0.762
ERVW-1	Nucleoside-Phosphate Kinase	Chemical	0.762
ERVW-1	Egtazic Acid	Chemical	0.764
ERVW-1	Ionophores	Chemical	0.765
ERVW-1	Actin-Binding Protein	Chemical	0.766
ERVW-1	Paraquat	Chemical	0.771
ERVW-1	Phenylurea Compounds	Chemical	0.773
ERVW-1	ATP-Binding Cassette, Sub-Family B, Member 1	Chemical	0.774
ERVW-1	Granulocyte Colony-Stimulating Factor Receptor	Chemical	0.775
ERVW-1	Dual Specificity Mitogen-Activated Protein Kinase Kinase 4	Chemical	0.779
ERVW-1	Endonucleases	Chemical	0.779
ERVW-1	Purine	Chemical	0.783
ERVW-1	High Density Lipoprotein	Chemical	0.784
ERVW-1	Linoleic Acids	Chemical	0.784
ERVW-1	Biological Factors	Chemical	0.785
ERVW-1	E-Cadherin	Chemical	0.786
ERVW-1	Serine/Threonine-Protein Kinase mTOR	Chemical	0.786
ERVW-1	SS-B antigen	Chemical	0.787
ERVW-1	Adenosine Deaminase Inhibitors	Chemical	0.787
ERVW-1	Proteasome Inhibitor	Chemical	0.788
ERVW-1	Annexin A8	Chemical	0.788
ERVW-1	Proto-Oncogene Proteins c-myc	Chemical	0.79
ERVW-1	Diagnostic Reagents and Test Kits	Chemical	0.791
ERVW-1	Triazines	Chemical	0.791
ERVW-1	Styrene	Chemical	0.791
ERVW-1	Cyclin-Dependent Kinase Inhibitor 2A, Isoforms 1/2/3	Chemical	0.791
ERVW-1	Hexuronic Acids	Chemical	0.793
ERVW-1	Receptors, CCR4	Chemical	0.794
ERVW-1	Buffer	Chemical	0.795
ERVW-1	Glucuronosyltransferase	Chemical	0.795
ERVW-1	DAPI	Chemical	0.797
ERVW-1	Receptors, Death Domain	Chemical	0.798
ERVW-1	TRPV Cation Channels	Chemical	0.801
ERVW-1	Precursor mRNA	Chemical	0.802
ERVW-1	Matrix Metalloproteinase	Chemical	0.804
ERVW-1	Fullerenes	Chemical	0.807
ERVW-1	Sodium-Dependent Dopamine Transporter	Chemical	0.808
ERVW-1	Histone Chaperones	Chemical	0.81
ERVW-1	Gamma Secretase	Chemical	0.812
ERVW-1	polysulfone P 1700	Chemical	0.814
ERVW-1	Mn2+	Chemical	0.815
ERVW-1	DNA-Cytosine Methylases	Chemical	0.816
ERVW-1	Oleanolic Acid	Chemical	0.817
ERVW-1	Calcimycin	Chemical	0.82
ERVW-1	Receptors, Dopamine D1	Chemical	0.82
ERVW-1	Escherichia coli Proteins	Chemical	0.821
ERVW-1	Insulin-Like Growth Factor 1 Receptor	Chemical	0.821
ERVW-1	2',5'-oligoadenylate	Chemical	0.823
ERVW-1	prolyl oligopeptidase	Chemical	0.823
ERVW-1	DNA Binding Protein	Chemical	0.824
ERVW-1	Adenylate Cyclase	Chemical	0.833
ERVW-1	Thiocarbamates	Chemical	0.833
ERVW-1	cold agglutinins	Chemical	0.834
ERVW-1	Xenopus Proteins	Chemical	0.836
ERVW-1	Proliferating Cell Nuclear Antigen	Chemical	0.84
ERVW-1	Apolipoproteins	Chemical	0.844
ERVW-1	Deoxyguanosine	Chemical	0.845
ERVW-1	Thiadiazoles	Chemical	0.847
ERVW-1	11-ketotestosterone	Chemical	0.848
ERVW-1	Artenimol	Chemical	0.852
ERVW-1	Chromosomal Proteins, Non-Histone	Chemical	0.854
ERVW-1	Vascular Endothelial Growth Factor Receptor	Chemical	0.855
ERVW-1	Carboxymethylcellulose Sodium	Chemical	0.857
ERVW-1	Apoptotic Protease-Activating Factor 1	Chemical	0.858
ERVW-1	Prostaglandin E2	Chemical	0.859
ERVW-1	Low Density Lipoprotein	Chemical	0.861
ERVW-1	Homeodomain Proteins	Chemical	0.862
ERVW-1	Cytochrome P-450 CYP2A6	Chemical	0.862
ERVW-1	Organic Anion Transporters, Sodium-Independent	Chemical	0.863
ERVW-1	Nucleic Acid Synthesis Inhibitor	Chemical	0.865
ERVW-1	Calcium Channel Blockers	Chemical	0.867
ERVW-1	Deoxyribose	Chemical	0.867
ERVW-1	ETS Domain-Containing Protein Elk-1	Chemical	0.867
ERVW-1	Snake Venoms	Chemical	0.874
ERVW-1	Integrin alpha2	Chemical	0.881
ERVW-1	Helicase	Chemical	0.882
ERVW-1	25-Hydroxyvitamin D 2	Chemical	0.884
ERVW-1	Diacetylmorphine	Chemical	0.885
ERVW-1	Cell-Penetrating Peptides	Chemical	0.885
ERVW-1	phorbol	Chemical	0.886
ERVW-1	Oncogene Proteins	Chemical	0.89
ERVW-1	Myoglobin	Chemical	0.891
ERVW-1	Cytochrome c Group	Chemical	0.891
ERVW-1	Chemokine CXCL9	Chemical	0.892
ERVW-1	Utrophin	Chemical	0.894
ERVW-1	Tribasic Calcium Phosphate	Chemical	0.901
ERVW-1	indo-1	Chemical	0.902
ERVW-1	Lipoproteins, IDL	Chemical	0.904
ERVW-1	lipoxin A4	Chemical	0.904
ERVW-1	Haptoglobin	Chemical	0.908
