Selection	Association Name	Association Type	Significance
Spike Glycoprotein, Coronavirus	Synovial bursa	Anatomy	0.445
Spike Glycoprotein, Coronavirus	COS-7 Cells	Anatomy	0.451
Spike Glycoprotein, Coronavirus	Macrophages, Alveolar	Anatomy	0.457
Spike Glycoprotein, Coronavirus	hepatoma cell	Anatomy	0.458
Spike Glycoprotein, Coronavirus	NIH 3T3 Cells	Anatomy	0.47
Spike Glycoprotein, Coronavirus	Palatine Tonsil	Anatomy	0.472
Spike Glycoprotein, Coronavirus	Cerebrospinal Fluid	Anatomy	0.476
Spike Glycoprotein, Coronavirus	Transport Vesicles	Anatomy	0.477
Spike Glycoprotein, Coronavirus	Endothelial Cells	Anatomy	0.48
Spike Glycoprotein, Coronavirus	Tumor cells, uncertain whether benign or malignant	Anatomy	0.482
Spike Glycoprotein, Coronavirus	Cilia	Anatomy	0.493
Spike Glycoprotein, Coronavirus	Lymphocyte	Anatomy	0.494
Spike Glycoprotein, Coronavirus	interleukin-23 complex	Anatomy	0.508
Spike Glycoprotein, Coronavirus	IgG4 immunoglobulin complex	Anatomy	0.519
Spike Glycoprotein, Coronavirus	Bodily secretions	Anatomy	0.527
Spike Glycoprotein, Coronavirus	chromatin location	Anatomy	0.527
Spike Glycoprotein, Coronavirus	Esophagus	Anatomy	0.54
Spike Glycoprotein, Coronavirus	Brain tissue	Anatomy	0.543
Spike Glycoprotein, Coronavirus	Column (anatomic)	Anatomy	0.544
Spike Glycoprotein, Coronavirus	Renal Tissue	Anatomy	0.571
Spike Glycoprotein, Coronavirus	NADH dehydrogenase complex	Anatomy	0.598
Spike Glycoprotein, Coronavirus	receptor complex	Anatomy	0.628
Spike Glycoprotein, Coronavirus	Smooth Endoplasmic Reticulum	Anatomy	0.63
Spike Glycoprotein, Coronavirus	Macrophages, Peritoneal	Anatomy	0.634
Spike Glycoprotein, Coronavirus	Bud - CHV concept	Anatomy	0.643
Spike Glycoprotein, Coronavirus	Oocytes	Anatomy	0.651
Spike Glycoprotein, Coronavirus	Mucous body substance	Anatomy	0.668
Spike Glycoprotein, Coronavirus	Vertebral column	Anatomy	0.67
Spike Glycoprotein, Coronavirus	Oligodendroglia	Anatomy	0.671
Spike Glycoprotein, Coronavirus	Intermediate Filaments	Anatomy	0.685
Spike Glycoprotein, Coronavirus	Structure of intestinal epithelium	Anatomy	0.687
Spike Glycoprotein, Coronavirus	apical membrane	Anatomy	0.7
Spike Glycoprotein, Coronavirus	Sputum	Anatomy	0.703
Spike Glycoprotein, Coronavirus	Chromosomes, Human, Pair 6	Anatomy	0.704
Spike Glycoprotein, Coronavirus	T-Lymphocyte Subsets	Anatomy	0.707
Spike Glycoprotein, Coronavirus	Bone Marrow Cells	Anatomy	0.748
Spike Glycoprotein, Coronavirus	Cell Line, Transformed	Anatomy	0.763
Spike Glycoprotein, Coronavirus	Milk (body substance)	Anatomy	0.81
Spike Glycoprotein, Coronavirus	Normal cell	Anatomy	0.848
Spike Glycoprotein, Coronavirus	Gland	Anatomy	0.848
Spike Glycoprotein, Coronavirus	Cervical lymph node group	Anatomy	0.91
Spike Glycoprotein, Coronavirus	Anatomic Node	Anatomy	0.922
Spike Glycoprotein, Coronavirus	Alveolus	Anatomy	0.925
Spike Glycoprotein, Coronavirus	Intracellular Space	Anatomy	0.937
Spike Glycoprotein, Coronavirus	Fallopian Tubes	Anatomy	0.959
Spike Glycoprotein, Coronavirus	Intracellular Fluid	Anatomy	0.984
Spike Glycoprotein, Coronavirus	U937 Cells	Anatomy	0.999
Spike Glycoprotein, Coronavirus	Brain	Anatomy	1.0
Spike Glycoprotein, Coronavirus	anatomical layer	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Organ	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Erythrocytes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Spinal Cord	Anatomy	1.0
Spike Glycoprotein, Coronavirus	peripheral blood	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Fibroblasts	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Mucous Membrane	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Ovary	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Immune system	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Epithelium	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Intestinal Mucosa	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Chromosome band	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Hepatocyte	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Face	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Stem of Organ	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Astrocytes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Cytoplasmic matrix	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Nose	Anatomy	1.0
Spike Glycoprotein, Coronavirus	lobe	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Chloroplasts	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Embryo, Mammalian	Anatomy	1.0
Spike Glycoprotein, Coronavirus	ileum	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Intracellular Membranes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Jejunum	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Microtubules	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Pharyngeal structure	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Subcellular Fractions	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Vacuole	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Shell - Animal skin appendage	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Structure of lumen of body system	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Gut	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Liver parenchyma	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Pore	Anatomy	1.0
Spike Glycoprotein, Coronavirus	nucleic acid location	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Gastrointestinal tract structure	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Nervous system structure	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Structure of achilles tendon	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Antibody-Producing Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Peritoneal Fluid (body substance)	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Bile fluid	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Body Fluids	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Bronchi	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Cecum	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Cervix Uteri	Anatomy	1.0
Spike Glycoprotein, Coronavirus	conjunctiva	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Cytoskeleton	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Duodenum	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Embryo, Nonmammalian	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Erythrocyte Membrane	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Eukaryotic Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Exudates and Transudates	Anatomy	1.0
Spike Glycoprotein, Coronavirus	granulocyte	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Heel	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Natural Killer Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Microfilaments	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Microsomes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Bacterial Fimbria	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Salivary Glands	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Viscera	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Plastids	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Goblet Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Mitochondrial Membranes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Exosomes	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Chromosomes, Human	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Th17 Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Exudate	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Fibril - cell component	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Anterior portion of neck	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Intracranial	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Lymphoma cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Lambda (Sutural junction)	Anatomy	1.0
Spike Glycoprotein, Coronavirus	vimentin location	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Mouse Liver	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Malignant Epithelial Cell	Anatomy	1.0
Spike Glycoprotein, Coronavirus	CNS - Brain (MMHCC)	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Cervix Specimen	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Specimen Type - Throat	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Rat Brain	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Simple lobule of cerebellum	Anatomy	1.0
Spike Glycoprotein, Coronavirus	body system	Anatomy	1.0
Spike Glycoprotein, Coronavirus	outer membrane	Anatomy	1.0
Spike Glycoprotein, Coronavirus	tubulin location	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Quarter of the Udder	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Animal Coat	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Human Umbilical Vein Endothelial Cells	Anatomy	1.0
Spike Glycoprotein, Coronavirus	Jiang S	Biomedical expert	0.3465
Spike Glycoprotein, Coronavirus	Taguchi F	Biomedical expert	0.3829
Spike Glycoprotein, Coronavirus	Du L	Biomedical expert	0.4493
Spike Glycoprotein, Coronavirus	Li W	Biomedical expert	0.4584
Spike Glycoprotein, Coronavirus	Rottier PJ	Biomedical expert	0.4771
Spike Glycoprotein, Coronavirus	Weiss SR	Biomedical expert	0.5066
Spike Glycoprotein, Coronavirus	Zhou Y	Biomedical expert	0.5169
Spike Glycoprotein, Coronavirus	Li Y	Biomedical expert	0.5273
Spike Glycoprotein, Coronavirus	Bosch BJ	Biomedical expert	0.5273
Spike Glycoprotein, Coronavirus	Yuen KY	Biomedical expert	0.5379
Spike Glycoprotein, Coronavirus	Zhang L	Biomedical expert	0.5712
Spike Glycoprotein, Coronavirus	Zhang Y	Biomedical expert	0.5712
Spike Glycoprotein, Coronavirus	Wang Q	Biomedical expert	0.5945
Spike Glycoprotein, Coronavirus	He Y	Biomedical expert	0.5945
Spike Glycoprotein, Coronavirus	Wang X	Biomedical expert	0.5945
Spike Glycoprotein, Coronavirus	Zhang X	Biomedical expert	0.6188
Spike Glycoprotein, Coronavirus	Wang H	Biomedical expert	0.6188
Spike Glycoprotein, Coronavirus	Matsuyama S	Biomedical expert	0.6188
Spike Glycoprotein, Coronavirus	Holmes KV	Biomedical expert	0.6313
Spike Glycoprotein, Coronavirus	Li F	Biomedical expert	0.6313
Spike Glycoprotein, Coronavirus	Wang L	Biomedical expert	0.6313
Spike Glycoprotein, Coronavirus	Farzan M	Biomedical expert	0.644
Spike Glycoprotein, Coronavirus	Perlman S	Biomedical expert	0.657
Spike Glycoprotein, Coronavirus	Wang Y	Biomedical expert	0.657
Spike Glycoprotein, Coronavirus	de Haan CA	Biomedical expert	0.6703
Spike Glycoprotein, Coronavirus	Pöhlmann S	Biomedical expert	0.6703
Spike Glycoprotein, Coronavirus	Gao GF	Biomedical expert	0.6703
Spike Glycoprotein, Coronavirus	Liu Y	Biomedical expert	0.6839
Spike Glycoprotein, Coronavirus	Li J	Biomedical expert	0.6839
Spike Glycoprotein, Coronavirus	Zhao G	Biomedical expert	0.6839
Spike Glycoprotein, Coronavirus	Zheng BJ	Biomedical expert	0.6839
Spike Glycoprotein, Coronavirus	Wang W	Biomedical expert	0.6977
Spike Glycoprotein, Coronavirus	Talbot PJ	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Li X	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Herrler G	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Baric RS	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Enjuanes L	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Xu Y	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Liu S	Biomedical expert	0.7118
Spike Glycoprotein, Coronavirus	Whittaker GR	Biomedical expert	0.7261
Spike Glycoprotein, Coronavirus	Woo PC	Biomedical expert	0.7408
Spike Glycoprotein, Coronavirus	Yang Y	Biomedical expert	0.7408
Spike Glycoprotein, Coronavirus	Drosten C	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Lavi E	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Chan KH	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Chen Y	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Chen J	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Lu L	Biomedical expert	0.7558
Spike Glycoprotein, Coronavirus	Chen H	Biomedical expert	0.7711
Spike Glycoprotein, Coronavirus	Deng Y	Biomedical expert	0.7711
Spike Glycoprotein, Coronavirus	Gallagher TM	Biomedical expert	0.7711
Spike Glycoprotein, Coronavirus	Wang J	Biomedical expert	0.7711
Spike Glycoprotein, Coronavirus	Shirato K	Biomedical expert	0.7711
Spike Glycoprotein, Coronavirus	Han Z	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Liu J	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Verheije MH	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Buchmeier MJ	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Lau SK	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Cao Y	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Hingley ST	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Tan W	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Wu Y	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Saif LJ	Biomedical expert	0.7866
Spike Glycoprotein, Coronavirus	Li H	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Fukushi S	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Chen Z	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Xu J	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Peiris JS	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Liu X	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Zhang Z	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Marasco WA	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Subbarao K	Biomedical expert	0.8025
Spike Glycoprotein, Coronavirus	Deng H	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Huang Y	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Wang M	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Liu DX	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Ma C	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Jackwood MW	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Simmons G	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Sui J	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Haagmans BL	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Qin L	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Horzinek MC	Biomedical expert	0.8187
Spike Glycoprotein, Coronavirus	Millet JK	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Hofmann H	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Wang C	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Wang S	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Rao Z	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Choe H	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Ren X	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Chua MM	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Yang X	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Zhang S	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	He Q	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Shi X	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Zeng F	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Zhou P	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Zhao Y	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Zhao J	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Britton P	Biomedical expert	0.8353
Spike Glycoprotein, Coronavirus	Protein	Food	1.41E-4
Spike Glycoprotein, Coronavirus	Chicken	Food	7.98E-4
Spike Glycoprotein, Coronavirus	Poultry	Food	0.00141
Spike Glycoprotein, Coronavirus	Serine	Food	0.00711
Spike Glycoprotein, Coronavirus	Dove	Food	0.00783
Spike Glycoprotein, Coronavirus	Pork	Food	0.0084
Spike Glycoprotein, Coronavirus	Alanine	Food	0.0108
Spike Glycoprotein, Coronavirus	Egg	Food	0.0146
Spike Glycoprotein, Coronavirus	Turkey	Food	0.0149
Spike Glycoprotein, Coronavirus	Isoleucine	Food	0.0472
Spike Glycoprotein, Coronavirus	Water	Food	0.0485
Spike Glycoprotein, Coronavirus	Glucose	Food	0.0576
Spike Glycoprotein, Coronavirus	Elk	Food	0.0629
Spike Glycoprotein, Coronavirus	Calcium	Food	0.0725
Spike Glycoprotein, Coronavirus	Hen	Food	0.0781
Spike Glycoprotein, Coronavirus	Aspartic acid	Food	0.0976
Spike Glycoprotein, Coronavirus	Arginine	Food	0.114
Spike Glycoprotein, Coronavirus	Restaurant	Food	0.139
Spike Glycoprotein, Coronavirus	Glycine	Food	0.154
Spike Glycoprotein, Coronavirus	Maltose	Food	0.16
Spike Glycoprotein, Coronavirus	Quail	Food	0.162
Spike Glycoprotein, Coronavirus	Sodium	Food	0.163
Spike Glycoprotein, Coronavirus	Histidine	Food	0.176
Spike Glycoprotein, Coronavirus	Cholesterol	Food	0.184
Spike Glycoprotein, Coronavirus	Sugar	Food	0.189
Spike Glycoprotein, Coronavirus	Fish	Food	0.241
Spike Glycoprotein, Coronavirus	Potatoes	Food	0.252
Spike Glycoprotein, Coronavirus	Leucine	Food	0.274
Spike Glycoprotein, Coronavirus	Proline	Food	0.285
Spike Glycoprotein, Coronavirus	Tryptophan	Food	0.286
Spike Glycoprotein, Coronavirus	Oil	Food	0.337
Spike Glycoprotein, Coronavirus	Total lipid	Food	0.365
Spike Glycoprotein, Coronavirus	Fat	Food	0.387
Spike Glycoprotein, Coronavirus	Carbohydrate	Food	0.407
Spike Glycoprotein, Coronavirus	Lettuce	Food	0.408
Spike Glycoprotein, Coronavirus	Milk	Food	0.509
Spike Glycoprotein, Coronavirus	Buffalo	Food	0.733
Spike Glycoprotein, Coronavirus	Tomato	Food	0.869
Spike Glycoprotein, Coronavirus	Phenylalanine	Food	0.947
Spike Glycoprotein, Coronavirus	Tyrosine	Food	1.0
Spike Glycoprotein, Coronavirus	Lysine	Food	1.0
Spike Glycoprotein, Coronavirus	Glutamic acid	Food	1.0
Spike Glycoprotein, Coronavirus	Methionine	Food	1.0
Spike Glycoprotein, Coronavirus	Meat	Food	1.0
Spike Glycoprotein, Coronavirus	Sucrose	Food	1.0
Spike Glycoprotein, Coronavirus	Dates	Food	1.0
Spike Glycoprotein, Coronavirus	Threonine	Food	1.0
Spike Glycoprotein, Coronavirus	Lamb	Food	1.0
Spike Glycoprotein, Coronavirus	Galactose	Food	1.0
Spike Glycoprotein, Coronavirus	viral nucleocapsid	Cellular component	4.11E-5
Spike Glycoprotein, Coronavirus	endoplasmic reticulum-Golgi intermediate compartment	Cellular component	1.25E-4
Spike Glycoprotein, Coronavirus	virion	Cellular component	1.51E-4
Spike Glycoprotein, Coronavirus	viral envelope	Cellular component	1.68E-4
Spike Glycoprotein, Coronavirus	host cell	Cellular component	2.41E-4
Spike Glycoprotein, Coronavirus	viral membrane	Cellular component	6.76E-4
Spike Glycoprotein, Coronavirus	host cell membrane	Cellular component	6.99E-4
Spike Glycoprotein, Coronavirus	virion membrane	Cellular component	0.00105
Spike Glycoprotein, Coronavirus	cell surface	Cellular component	0.00107
Spike Glycoprotein, Coronavirus	host cell surface	Cellular component	0.00155
Spike Glycoprotein, Coronavirus	cell	Cellular component	0.00253
Spike Glycoprotein, Coronavirus	viral genome	Cellular component	0.00258
Spike Glycoprotein, Coronavirus	retrotransposon nucleocapsid	Cellular component	0.00354
Spike Glycoprotein, Coronavirus	Golgi apparatus	Cellular component	0.00396
Spike Glycoprotein, Coronavirus	membrane	Cellular component	0.00434
Spike Glycoprotein, Coronavirus	endosome	Cellular component	0.00542
Spike Glycoprotein, Coronavirus	plasma membrane	Cellular component	0.00799
Spike Glycoprotein, Coronavirus	early endosome	Cellular component	0.00909
Spike Glycoprotein, Coronavirus	endosome membrane	Cellular component	0.00918
Spike Glycoprotein, Coronavirus	endoplasmic reticulum	Cellular component	0.0111
Spike Glycoprotein, Coronavirus	inclusion body	Cellular component	0.0192
Spike Glycoprotein, Coronavirus	COPI vesicle coat	Cellular component	0.0224
Spike Glycoprotein, Coronavirus	host cell cytosol	Cellular component	0.0256
Spike Glycoprotein, Coronavirus	Golgi membrane	Cellular component	0.0292
Spike Glycoprotein, Coronavirus	eukaryotic translation initiation factor 3 complex	Cellular component	0.0295
Spike Glycoprotein, Coronavirus	membrane raft	Cellular component	0.03
Spike Glycoprotein, Coronavirus	basolateral plasma membrane	Cellular component	0.0327
Spike Glycoprotein, Coronavirus	cytoplasm	Cellular component	0.0619
Spike Glycoprotein, Coronavirus	apical plasma membrane	Cellular component	0.0803
Spike Glycoprotein, Coronavirus	IgA immunoglobulin complex, circulating	Cellular component	0.0948
Spike Glycoprotein, Coronavirus	yolk	Cellular component	0.149
Spike Glycoprotein, Coronavirus	nucleus	Cellular component	0.181
Spike Glycoprotein, Coronavirus	chromosome	Cellular component	0.202
Spike Glycoprotein, Coronavirus	mitochondrion	Cellular component	0.313
Spike Glycoprotein, Coronavirus	chromatin	Cellular component	0.411
Spike Glycoprotein, Coronavirus	vesicle	Cellular component	0.499
Spike Glycoprotein, Coronavirus	lysosome	Cellular component	0.541
Spike Glycoprotein, Coronavirus	receptor complex	Cellular component	0.584
Spike Glycoprotein, Coronavirus	NADH dehydrogenase complex	Cellular component	0.605
Spike Glycoprotein, Coronavirus	actin filament	Cellular component	0.612
Spike Glycoprotein, Coronavirus	mucus layer	Cellular component	0.751
Spike Glycoprotein, Coronavirus	neurofilament	Cellular component	0.759
Spike Glycoprotein, Coronavirus	cytosol	Cellular component	1.0
Spike Glycoprotein, Coronavirus	mitochondrial membrane	Cellular component	1.0
Spike Glycoprotein, Coronavirus	cytoskeleton	Cellular component	1.0
Spike Glycoprotein, Coronavirus	pilus	Cellular component	1.0
Spike Glycoprotein, Coronavirus	actin cytoskeleton	Cellular component	1.0
Spike Glycoprotein, Coronavirus	chloroplast	Cellular component	1.0
Spike Glycoprotein, Coronavirus	R667	Drug	2.87E-5
Spike Glycoprotein, Coronavirus	INALIMAREV	Drug	3.9E-4
Spike Glycoprotein, Coronavirus	LC16M8	Drug	0.00138
Spike Glycoprotein, Coronavirus	FALIMAREV	Drug	0.00204
Spike Glycoprotein, Coronavirus	Live Attenuated Measles Virus Vaccine	Drug	0.00289
Spike Glycoprotein, Coronavirus	Recombinant Interferon Gamma	Drug	0.00364
Spike Glycoprotein, Coronavirus	Adenovirus Vector	Drug	0.00567
Spike Glycoprotein, Coronavirus	gp100 Antigen	Drug	0.0071
Spike Glycoprotein, Coronavirus	L-Serine	Drug	0.00856
Spike Glycoprotein, Coronavirus	Human Immunoglobulin G	Drug	0.0098
Spike Glycoprotein, Coronavirus	L-Alanine	Drug	0.0108
Spike Glycoprotein, Coronavirus	Therapeutic Immune Globulin	Drug	0.0115
Spike Glycoprotein, Coronavirus	Vesnarinone	Drug	0.012
Spike Glycoprotein, Coronavirus	QS21	Drug	0.0137
Spike Glycoprotein, Coronavirus	Binetrakin	Drug	0.014
Spike Glycoprotein, Coronavirus	MIGLUSTAT	Drug	0.0199
Spike Glycoprotein, Coronavirus	Trifluoroethanol	Drug	0.0256
Spike Glycoprotein, Coronavirus	NITAZOXANIDE	Drug	0.0291
Spike Glycoprotein, Coronavirus	PROPIOLACTONE	Drug	0.0297
Spike Glycoprotein, Coronavirus	Mannose-Binding Lectin	Drug	0.0364
Spike Glycoprotein, Coronavirus	ALUMINUM HYDROXIDE	Drug	0.0397
Spike Glycoprotein, Coronavirus	Measles vaccine	Drug	0.0406
Spike Glycoprotein, Coronavirus	Palmitic Acid	Drug	0.041
Spike Glycoprotein, Coronavirus	L-Isoleucine	Drug	0.0472
Spike Glycoprotein, Coronavirus	Interleukin-2 Gene	Drug	0.0488
Spike Glycoprotein, Coronavirus	L-Asparagine	Drug	0.0495
Spike Glycoprotein, Coronavirus	CpG-28 Oligodeoxynucleotide	Drug	0.0593
Spike Glycoprotein, Coronavirus	Incomplete Freund's Adjuvant	Drug	0.0677
Spike Glycoprotein, Coronavirus	Recombinant Interleukin-6	Drug	0.073
Spike Glycoprotein, Coronavirus	CALCIUM	Drug	0.073
Spike Glycoprotein, Coronavirus	DUVOGLUSTAT	Drug	0.0746
Spike Glycoprotein, Coronavirus	L-Aspartic Acid	Drug	0.0989
Spike Glycoprotein, Coronavirus	SITAGLIPTIN	Drug	0.105
Spike Glycoprotein, Coronavirus	Arginine	Drug	0.114
Spike Glycoprotein, Coronavirus	GLUTAMINE	Drug	0.136
Spike Glycoprotein, Coronavirus	MEMANTINE	Drug	0.137
Spike Glycoprotein, Coronavirus	Recombinant Interleukin-18	Drug	0.143
Spike Glycoprotein, Coronavirus	Hexadecanal	Drug	0.144
Spike Glycoprotein, Coronavirus	GLYCINE	Drug	0.155
Spike Glycoprotein, Coronavirus	Nepidermin	Drug	0.155
Spike Glycoprotein, Coronavirus	Maltose	Drug	0.16
Spike Glycoprotein, Coronavirus	Histidine	Drug	0.176
Spike Glycoprotein, Coronavirus	Keyhole Limpet Hemocyanin	Drug	0.181
Spike Glycoprotein, Coronavirus	Cholesterol	Drug	0.186
Spike Glycoprotein, Coronavirus	INULIN	Drug	0.187
Spike Glycoprotein, Coronavirus	NITRIC OXIDE	Drug	0.209
Spike Glycoprotein, Coronavirus	Adamantane	Drug	0.22
Spike Glycoprotein, Coronavirus	Smallpox vaccine	Drug	0.243
Spike Glycoprotein, Coronavirus	nocodazole	Drug	0.263
Spike Glycoprotein, Coronavirus	L-Leucine	Drug	0.274
Spike Glycoprotein, Coronavirus	L-Proline	Drug	0.285
Spike Glycoprotein, Coronavirus	L-Tryptophan	Drug	0.286
Spike Glycoprotein, Coronavirus	Guanidine	Drug	0.302
Spike Glycoprotein, Coronavirus	Recombinant Tumor Necrosis Factor-Alpha	Drug	0.305
Spike Glycoprotein, Coronavirus	Protein C	Drug	0.311
Spike Glycoprotein, Coronavirus	LACTIC ACID	Drug	0.42
Spike Glycoprotein, Coronavirus	ADENOSINE	Drug	0.452
Spike Glycoprotein, Coronavirus	Recombinant 70-kD Heat-Shock Protein	Drug	0.471
Spike Glycoprotein, Coronavirus	Glutathione	Drug	0.473
